time,open,high,low,close,volume,ticker
2021-04-16,7720,7720,7260,7370,632200,ELC
2021-04-19,7370,7550,7140,7260,417200,ELC
2021-04-20,7080,7260,6990,7050,554700,ELC
2021-04-22,6790,7020,6590,6590,569000,ELC
2021-04-23,6590,6910,6460,6910,436500,ELC
2021-04-26,6960,7200,6790,6940,511500,ELC
2021-04-27,6910,6960,6840,6910,144500,ELC
2021-04-28,6910,6960,6730,6910,186400,ELC
2021-04-29,6960,7260,6960,7050,429800,ELC
2021-05-04,6910,6910,6760,6760,325400,ELC
2021-05-05,6760,6960,6700,6910,406000,ELC
2021-05-06,6940,7260,6910,7050,549400,ELC
2021-05-07,7050,7050,6870,6960,297400,ELC
2021-05-10,6840,6910,6490,6840,369500,ELC
2021-05-11,6810,7140,6790,6940,568000,ELC
2021-05-12,6940,7140,6940,7080,427500,ELC
2021-05-13,6960,7400,6960,7290,384800,ELC
2021-05-14,7230,7290,7020,7160,396300,ELC
2021-05-17,7160,7260,7020,7200,257400,ELC
2021-05-18,7200,7200,6990,7140,420600,ELC
2021-05-19,7140,7140,6960,7050,253400,ELC
2021-05-20,7050,7050,6960,7020,347200,ELC
2021-05-21,7020,7260,7020,7140,611900,ELC
2021-05-24,7140,7640,7140,7640,673700,ELC
2021-05-25,7640,7870,7490,7640,254100,ELC
2021-05-26,7640,7900,7640,7780,684700,ELC
2021-05-27,7780,7870,7490,7490,590900,ELC
2021-05-28,7550,7640,7490,7550,302500,ELC
2021-05-31,7580,7580,7260,7430,365000,ELC
2021-06-01,7200,7370,7160,7260,316100,ELC
2021-06-02,7200,7610,7200,7490,326400,ELC
2021-06-03,7610,7900,7610,7870,880800,ELC
2021-06-04,8109,8109,7780,7870,616200,ELC
2021-06-07,7900,7960,7640,7840,937900,ELC
2021-06-08,7750,7840,7430,7610,708900,ELC
2021-06-09,7660,7900,7550,7870,875600,ELC
2021-06-10,7900,8390,7870,8390,1900800,ELC
2021-06-11,8720,8720,8490,8570,983500,ELC
2021-06-14,8780,8780,8460,8490,549700,ELC
2021-06-15,8490,9070,8390,8980,1663100,ELC
2021-06-16,9070,9360,8840,8920,992100,ELC
2021-06-17,8750,9300,8750,9240,959800,ELC
2021-06-18,9240,9360,9040,9130,1116500,ELC
2021-06-21,9130,9210,9010,9100,530800,ELC
2021-06-22,9130,9450,9070,9390,1234700,ELC
2021-06-23,9360,9480,9130,9130,747800,ELC
2021-06-24,9130,9270,9130,9210,873400,ELC
2021-06-25,9240,9480,9210,9300,852700,ELC
2021-06-28,9300,9480,9300,9420,943100,ELC
2021-06-29,9390,9510,9390,9420,534900,ELC
2021-06-30,9420,9450,9210,9360,521800,ELC
2021-07-01,9300,9300,9130,9300,584600,ELC
2021-07-02,9390,9390,9160,9300,577100,ELC
2021-07-05,9340,9340,9130,9300,273900,ELC
2021-07-06,9340,9360,9160,9270,520600,ELC
2021-07-07,9270,9270,8950,9040,608500,ELC
2021-07-08,8980,8980,8430,8750,603900,ELC
2021-07-09,8540,8720,8250,8600,388000,ELC
2021-07-12,8070,8360,8010,8189,450900,ELC
2021-07-13,8189,8490,8010,8310,139500,ELC
2021-07-14,8310,8840,8310,8600,654500,ELC
2021-07-15,8750,8840,8600,8840,1241300,ELC
2021-07-16,8770,8860,8690,8840,216900,ELC
2021-07-19,8500,9020,8470,8530,182000,ELC
2021-07-20,8710,8710,8230,8620,180000,ELC
2021-07-21,8620,8650,8500,8620,110200,ELC
2021-07-22,8620,8620,8440,8500,276300,ELC
2021-07-23,8470,8530,8350,8350,198200,ELC
2021-07-26,8310,8530,8310,8530,440200,ELC
2021-07-27,8770,8990,8590,8960,480400,ELC
2021-07-28,9020,9560,9020,9560,1242600,ELC
2021-07-29,9560,9870,9510,9560,545900,ELC
2021-07-30,9440,9990,9440,9690,797800,ELC
2021-08-02,9560,9900,9560,9720,891300,ELC
2021-08-03,9660,10140,9660,10140,1176300,ELC
2021-08-04,10360,10360,9900,10060,580100,ELC
2021-08-05,10060,10090,9840,10020,819500,ELC
2021-08-06,10110,10600,10060,10420,1843000,ELC
2021-08-09,10300,10600,10260,10570,853800,ELC
2021-08-10,10660,10690,10570,10690,583800,ELC
2021-08-11,10480,10600,10260,10420,985300,ELC
2021-08-12,10240,10480,10240,10360,665700,ELC
2021-08-13,10240,10640,10240,10600,839100,ELC
2021-08-16,10690,11030,10640,10910,1746600,ELC
2021-08-17,11000,11000,10660,10810,501100,ELC
2021-08-18,10840,10880,10660,10760,611900,ELC
2021-08-19,10760,10940,10540,10940,764300,ELC
2021-08-20,11090,11270,10840,10960,1905800,ELC
2021-08-23,11090,11730,11090,11700,1497100,ELC
2021-08-24,11580,11700,10910,11090,927400,ELC
2021-08-25,11090,11270,10960,11150,936000,ELC
2021-08-26,11270,11360,11120,11150,651800,ELC
2021-08-27,11090,11580,11090,11550,516600,ELC
2021-08-30,11760,12190,11700,12060,725400,ELC
2021-08-31,12190,12190,11880,12000,1034200,ELC
2021-09-01,11880,12190,11880,12130,655500,ELC
2021-09-06,12310,12430,12190,12430,646100,ELC
2021-09-07,12490,12490,11940,12430,739200,ELC
2021-09-08,12430,12460,12250,12370,677700,ELC
2021-09-09,12370,12460,12190,12400,587700,ELC
2021-09-10,12460,12460,12340,12460,556200,ELC
2021-09-13,12610,12910,12610,12890,903300,ELC
2021-09-14,12910,13770,12890,13770,1099500,ELC
2021-09-15,14140,14620,13830,14200,865900,ELC
2021-09-16,14320,14410,13410,14320,691500,ELC
2021-09-17,14380,14900,14380,14810,623600,ELC
2021-09-20,14990,14990,14620,14840,879700,ELC
2021-09-21,14380,14840,14380,14690,811300,ELC
2021-09-22,14780,14840,14470,14810,460900,ELC
2021-09-23,14930,15780,14900,15200,1255700,ELC
2021-09-24,15240,15720,15200,15690,939800,ELC
2021-09-27,15810,16210,15750,16110,1210400,ELC
2021-09-28,15840,16020,15240,16020,955700,ELC
2021-09-29,15990,16020,15600,15840,519100,ELC
2021-09-30,15840,16570,15840,16420,991500,ELC
2021-10-01,16420,16730,16149,16570,726000,ELC
2021-10-04,17030,17030,16510,16610,603300,ELC
2021-10-05,16610,16690,15750,15960,1541300,ELC
2021-10-06,15840,16450,15110,16450,1650300,ELC
2021-10-07,16760,17580,16610,17580,1618900,ELC
2021-10-08,17610,18610,17310,17970,1241000,ELC
2021-10-11,17970,18160,17670,17730,929400,ELC
2021-10-12,17550,17820,17390,17430,1077200,ELC
2021-10-13,17460,18460,17460,18460,982600,ELC
2021-10-14,18710,18800,18340,18680,694800,ELC
2021-10-15,18680,18680,18130,18400,1000300,ELC
2021-10-18,18590,18590,18060,18340,646200,ELC
2021-10-19,18280,18400,17730,18280,491700,ELC
2021-10-20,18280,18310,17850,18040,509500,ELC
2021-10-21,17850,17940,16970,17090,1624200,ELC
2021-10-22,17090,17090,16450,16690,1011200,ELC
2021-10-25,16450,17670,16450,17000,674400,ELC
2021-10-26,17190,17270,16810,16970,449200,ELC
2021-10-27,17000,17000,16760,16760,695400,ELC
2021-10-28,16760,17190,16760,16940,568200,ELC
2021-10-29,17120,17120,16690,16760,689700,ELC
2021-11-01,16760,17430,16660,17360,953400,ELC
2021-11-02,17360,17670,17240,17580,799000,ELC
2021-11-03,17670,17910,17060,17550,1009800,ELC
2021-11-04,17490,17490,16880,17150,726600,ELC
2021-11-05,17120,17120,16760,16810,523800,ELC
2021-11-08,16690,17190,16660,17000,559100,ELC
2021-11-09,16760,17360,16760,16940,490100,ELC
2021-11-10,16940,17060,16790,16850,396100,ELC
2021-11-11,16810,16850,16090,16210,1335300,ELC
2021-11-12,15840,16090,15110,15390,1847000,ELC
2021-11-15,15240,16149,15240,15660,575500,ELC
2021-11-16,15840,16570,15660,16110,518300,ELC
2021-11-17,15900,15960,15600,15780,364700,ELC
2021-11-18,15720,15960,15320,15600,467100,ELC
2021-11-19,15360,15390,14540,14540,830400,ELC
2021-11-22,13740,14560,13740,13950,957300,ELC
2021-11-23,13950,14930,13740,14930,290500,ELC
2021-11-24,15840,15840,15390,15600,500300,ELC
2021-11-25,15480,15900,15440,15690,289300,ELC
2021-11-26,15690,15690,15290,15600,478100,ELC
2021-11-29,15240,15440,15240,15410,350300,ELC
2021-11-30,15320,15630,15240,15290,416000,ELC
2021-12-01,15290,15510,14990,14990,286800,ELC
2021-12-02,14990,15110,14990,15020,184300,ELC
2021-12-03,15240,15840,14860,15290,339400,ELC
2021-12-06,15510,15600,15020,15050,313100,ELC
2021-12-07,15240,15540,14960,15290,245900,ELC
2021-12-08,15480,15480,15240,15320,269900,ELC
2021-12-09,15320,15410,15240,15320,155000,ELC
2021-12-10,15320,16390,15290,16390,1156700,ELC
2021-12-13,16940,17360,16510,17360,1554500,ELC
2021-12-14,17360,17790,17060,17190,1032300,ELC
2021-12-15,16880,17310,16880,17060,473500,ELC
2021-12-16,17060,17970,16640,17910,1814400,ELC
2021-12-17,18040,18040,17670,17670,755900,ELC
2021-12-20,17910,17910,17360,17490,394100,ELC
2021-12-21,17060,17360,16270,16329,1244800,ELC
2021-12-22,16360,16390,15540,15630,1251000,ELC
2021-12-23,15540,16239,15540,15840,488200,ELC
2021-12-24,15900,16940,15660,16940,667800,ELC
2021-12-27,17030,17030,16149,16570,363400,ELC
2021-12-28,16210,16329,16110,16149,480700,ELC
2021-12-29,15940,16640,15720,16180,470800,ELC
2021-12-30,16329,16390,16090,16210,240300,ELC
2021-12-31,16149,16210,15660,15720,313100,ELC
2022-01-04,15780,15990,15720,15780,274500,ELC
2022-01-05,15630,16090,15600,15840,675100,ELC
2022-01-06,16020,16020,15720,15840,323100,ELC
2022-01-07,15840,15840,15440,15720,622200,ELC
2022-01-10,15720,15720,14990,15240,533300,ELC
2022-01-11,14860,14860,14010,14620,407600,ELC
2022-01-12,14380,14620,13890,14320,356100,ELC
2022-01-13,14320,14930,14160,14410,308600,ELC
2022-01-14,14380,14810,13890,14410,212500,ELC
2022-01-17,14410,14410,13410,13650,389900,ELC
2022-01-18,13100,13890,12740,12860,285300,ELC
2022-01-19,12860,13410,12670,12950,199200,ELC
2022-01-20,12950,13830,12830,13800,204800,ELC
2022-01-21,13800,13890,13340,13800,165400,ELC
2022-01-24,13800,13800,13100,13440,141000,ELC
2022-01-25,12950,13340,12950,13190,78700,ELC
2022-01-26,13190,13310,12760,13220,160700,ELC
2022-01-27,13220,13340,13070,13250,119100,ELC
2022-01-28,13250,14160,13250,13710,155700,ELC
2022-02-07,13710,14160,13710,14010,106200,ELC
2022-02-08,14010,14540,14010,14320,87100,ELC
2022-02-09,14500,14620,14260,14260,154200,ELC
2022-02-10,14140,14290,13920,14230,221600,ELC
2022-02-11,14140,14140,13890,14010,91200,ELC
2022-02-14,14010,14010,13410,13710,270000,ELC
2022-02-15,13710,13710,13440,13620,162700,ELC
2022-02-16,13770,13770,13290,13440,203200,ELC
2022-02-17,13340,13560,13340,13410,141800,ELC
2022-02-18,13440,14320,13440,14320,702100,ELC
2022-02-21,14860,14900,14380,14410,339000,ELC
2022-02-22,14410,14960,14410,14960,907000,ELC
2022-02-23,15050,15170,14740,14930,486600,ELC
2022-02-24,14810,14840,13950,14080,617500,ELC
2022-02-25,14200,14860,14200,14440,295000,ELC
2022-02-28,14440,14620,14080,14350,199400,ELC
2022-03-01,14350,14740,14160,14620,395800,ELC
2022-03-02,14560,14690,14110,14260,399300,ELC
2022-03-03,14260,14560,14110,14260,304500,ELC
2022-03-04,14260,14860,14200,14560,730600,ELC
2022-03-07,15020,15020,14620,14810,811000,ELC
2022-03-08,14900,15240,14810,14990,1011300,ELC
2022-03-09,14990,15110,14590,14860,750600,ELC
2022-03-10,15110,15600,14810,15570,1134900,ELC
2022-03-11,15810,16540,15540,15900,2086900,ELC
2022-03-14,15900,16270,15540,15630,865400,ELC
2022-03-15,15630,15840,15290,15440,660900,ELC
2022-03-16,15600,15600,15410,15480,822600,ELC
2022-03-17,15360,16090,15360,15540,644400,ELC
2022-03-18,15540,16020,15540,15780,693300,ELC
2022-03-21,15810,16300,15810,15840,967300,ELC
2022-03-22,15960,15960,15600,15600,703800,ELC
2022-03-23,15480,15600,15110,15240,926600,ELC
2022-03-24,15080,15840,15080,15840,787000,ELC
2022-03-25,15840,16149,15480,15690,397900,ELC
2022-03-28,15540,15540,15080,15360,454800,ELC
2022-03-29,15510,16329,15240,16329,1576300,ELC
2022-03-30,16300,16940,16090,16810,3551100,ELC
2022-03-31,16940,17550,16810,17000,1637700,ELC
2022-04-01,16810,16940,16480,16760,957200,ELC
2022-04-04,16850,16880,16450,16450,1028300,ELC
2022-04-05,16210,17580,16210,17580,3501400,ELC
2022-04-06,17910,18250,17510,17730,1786300,ELC
2022-04-07,17490,17850,17060,17060,1142500,ELC
2022-04-08,17060,17360,15870,15870,2179100,ELC
2022-04-12,15900,16570,15360,15440,1485100,ELC
2022-04-13,15480,16450,15480,16390,768700,ELC
2022-04-14,16570,16810,15960,16390,972300,ELC
2022-04-15,16420,17030,16149,16760,1287400,ELC
2022-04-18,16760,17910,16760,17910,3934400,ELC
2022-04-19,18640,18640,17310,17310,2036600,ELC
2022-04-20,17000,18160,16510,17060,1217800,ELC
2022-04-21,16510,17000,15870,15870,2194300,ELC
2022-04-22,14780,15410,14780,14780,2327000,ELC
2022-04-25,14010,14350,13770,13770,1157800,ELC
2022-04-26,12830,13410,12830,12830,1605000,ELC
2022-04-27,12980,13590,12860,13590,813500,ELC
2022-04-28,13710,14260,13590,13590,631600,ELC
2022-04-29,13530,14010,13160,13560,836700,ELC
2022-05-04,13410,14320,13190,13770,701600,ELC
2022-05-05,13830,14010,13190,13530,564700,ELC
2022-05-06,13220,13370,12590,12590,823100,ELC
2022-05-09,11730,11880,11730,11730,501900,ELC
2022-05-10,10940,11390,10940,10940,1481300,ELC
2022-05-11,10960,11340,10660,11030,796900,ELC
2022-05-12,10880,10960,10260,10390,971800,ELC
2022-05-13,10180,10660,9690,9780,1411700,ELC
2022-05-16,10240,10360,9630,10060,400300,ELC
2022-05-17,9990,10760,9870,10760,518000,ELC
2022-05-18,10840,11340,10540,10960,469600,ELC
2022-05-19,10330,10960,10330,10960,440500,ELC
2022-05-20,10690,11300,10660,11090,499000,ELC
2022-05-23,11090,11270,10540,10720,429800,ELC
2022-05-24,10720,10840,10300,10840,302800,ELC
2022-05-25,10790,11270,10640,11210,646600,ELC
2022-05-26,11270,11700,11090,11580,506900,ELC
2022-05-27,11610,12000,11270,11760,420500,ELC
2022-05-30,11640,12060,11510,11880,447400,ELC
2022-05-31,11820,11880,11490,11640,606900,ELC
2022-06-01,11700,11700,11270,11580,408900,ELC
2022-06-02,11610,12090,11460,11760,881600,ELC
2022-06-03,11760,12250,11580,12190,679400,ELC
2022-06-06,12190,12400,11730,12060,807500,ELC
2022-06-07,11820,12000,11460,11850,429000,ELC
2022-06-08,11940,12190,11850,12090,410600,ELC
2022-06-09,12190,12250,11940,12130,367100,ELC
2022-06-10,11790,12000,11340,11340,870800,ELC
2022-06-13,10720,10810,10540,10540,764300,ELC
2022-06-14,9990,10660,9930,10240,434000,ELC
2022-06-15,10240,10360,9540,9540,731000,ELC
2022-06-16,9600,9840,9140,9660,408000,ELC
2022-06-17,8990,9410,8990,9320,487300,ELC
2022-06-20,9320,9440,8690,8690,253600,ELC
2022-06-21,8160,9260,8109,8109,321700,ELC
2022-06-22,8109,8650,7740,8650,416600,ELC
2022-06-23,8650,9230,8230,9230,237100,ELC
2022-06-24,9230,9750,9020,9750,259700,ELC
2022-06-27,9440,10240,9440,10020,192900,ELC
2022-06-28,10020,10090,9690,10090,210000,ELC
2022-06-29,10090,10090,9690,9990,222500,ELC
2022-06-30,9750,9990,9510,9510,219400,ELC
2022-07-01,9470,9630,9080,9560,155200,ELC
2022-07-04,9560,9750,9510,9630,96700,ELC
2022-07-05,9560,9810,9470,9470,125600,ELC
2022-07-06,9320,9780,9200,9260,112400,ELC
2022-07-07,9260,9630,8930,9560,222900,ELC
2022-07-08,9560,9750,9350,9660,117800,ELC
2022-07-11,9690,9690,9110,9510,115800,ELC
2022-07-12,9510,9750,9390,9720,223400,ELC
2022-07-13,9750,9930,9560,9930,218100,ELC
2022-07-14,9720,10060,9720,9990,85100,ELC
2022-07-15,9810,10060,9810,9930,112400,ELC
2022-07-18,9930,10060,9870,9960,154500,ELC
2022-07-19,9960,9960,9630,9960,121500,ELC
2022-07-20,10020,10360,9750,10260,465100,ELC
2022-07-21,10330,10330,9990,10240,175400,ELC
2022-07-22,10300,10300,9990,10060,134000,ELC
2022-07-25,9930,9930,9690,9870,128600,ELC
2022-07-26,9810,9930,9690,9840,99900,ELC
2022-07-27,9600,9780,9540,9720,105900,ELC
2022-07-28,9810,9990,9780,9870,182000,ELC
2022-07-29,9870,9990,9750,9870,124200,ELC
2022-08-01,9870,10140,9870,10110,310900,ELC
2022-08-02,10260,10260,10060,10240,178500,ELC
2022-08-03,10180,10480,10110,10420,377000,ELC
2022-08-04,10480,10570,10360,10450,471600,ELC
2022-08-05,10450,10540,10360,10510,242100,ELC
2022-08-08,10510,10510,10330,10480,317600,ELC
2022-08-09,10420,11090,10360,11090,1316700,ELC
2022-08-10,11090,11270,10790,10960,453900,ELC
2022-08-11,11030,11030,10330,10640,1020200,ELC
2022-08-12,10390,10660,10390,10640,438100,ELC
2022-08-15,10640,10690,10540,10690,297300,ELC
2022-08-16,10640,10720,10480,10540,249700,ELC
2022-08-17,10640,10690,10450,10640,412000,ELC
2022-08-18,10660,10660,10450,10570,243400,ELC
2022-08-19,10570,10570,10300,10420,292300,ELC
2022-08-22,10420,10420,9990,10110,342800,ELC
2022-08-23,9840,10060,9840,9990,261400,ELC
2022-08-24,10110,10180,9930,10090,344900,ELC
2022-08-25,10240,10240,10060,10110,234700,ELC
2022-08-26,10090,10140,9900,9900,298200,ELC
2022-08-29,9690,9810,9260,9350,452400,ELC
2022-08-30,9440,9560,9230,9390,387400,ELC
2022-08-31,9390,9690,9140,9630,206300,ELC
2022-09-05,9630,9840,9440,9510,165500,ELC
2022-09-06,9540,9690,9470,9540,269800,ELC
2022-09-07,9560,10180,9540,10060,1254500,ELC
2022-09-08,10360,10360,10020,10020,330500,ELC
2022-09-09,10060,10180,9510,9990,397400,ELC
2022-09-12,9930,10180,9440,9440,598700,ELC
2022-09-13,9440,9560,9140,9140,537500,ELC
2022-09-14,9390,9500,8960,9250,316200,ELC
2022-09-15,9290,9570,9210,9290,161500,ELC
2022-09-16,9290,9290,9000,9140,211900,ELC
2022-09-19,9110,9140,8540,8570,354400,ELC
2022-09-20,8570,8680,8360,8680,251800,ELC
2022-09-21,8360,8710,8360,8680,224300,ELC
2022-09-22,8610,8860,8570,8820,261900,ELC
2022-09-23,8820,8930,8790,8930,305900,ELC
2022-09-26,8820,8820,8430,8540,340400,ELC
2022-09-27,8570,8680,8540,8640,201200,ELC
2022-09-28,8610,8640,8360,8430,189100,ELC
2022-09-29,8430,8570,8290,8290,199500,ELC
2022-09-30,7930,8360,7860,8360,312400,ELC
2022-10-03,8360,8360,7860,8000,147700,ELC
2022-10-04,8070,8070,7640,7640,196700,ELC
2022-10-05,7500,8140,7500,8140,225000,ELC
2022-10-06,8430,8430,8070,8360,320900,ELC
2022-10-07,8360,8390,7790,7790,270700,ELC
2022-10-10,7710,7930,7500,7890,157200,ELC
2022-10-11,7860,7930,7360,7390,257300,ELC
2022-10-12,7140,7640,7000,7390,207400,ELC
2022-10-13,7500,7540,7290,7460,128400,ELC
2022-10-14,7710,7710,7460,7610,200900,ELC
2022-10-17,7610,7610,7290,7430,76100,ELC
2022-10-18,7460,7570,7360,7430,274800,ELC
2022-10-19,7430,7460,7360,7430,158800,ELC
2022-10-20,7430,7430,7140,7180,149100,ELC
2022-10-21,7180,7210,6680,6680,332400,ELC
2022-10-24,6320,6440,6210,6210,336300,ELC
2022-10-25,5820,6140,5790,5820,396800,ELC
2022-10-26,5860,5950,5570,5790,131200,ELC
2022-10-27,5820,6070,5710,5960,194200,ELC
2022-10-28,6140,6140,5930,5930,199800,ELC
2022-10-31,5930,5940,5570,5710,121300,ELC
2022-11-01,5600,5820,5600,5800,88900,ELC
2022-11-02,5800,5860,5760,5760,95900,ELC
2022-11-03,5790,6100,5790,6090,199300,ELC
2022-11-04,6070,6070,5710,5940,136000,ELC
2022-11-07,6070,6070,5640,5710,164300,ELC
2022-11-08,5570,5820,5540,5590,75900,ELC
2022-11-09,5570,5790,5570,5590,125500,ELC
2022-11-10,5590,5590,5200,5200,369800,ELC
2022-11-11,5290,5350,4840,4840,353700,ELC
2022-11-14,4570,4790,4510,4510,275700,ELC
2022-11-15,4250,4510,4190,4250,404700,ELC
2022-11-16,4000,4540,4000,4540,338700,ELC
2022-11-17,4640,4860,4640,4860,229400,ELC
2022-11-18,5140,5180,4730,5180,315200,ELC
2022-11-21,5190,5540,5180,5540,216500,ELC
2022-11-22,5210,5910,5210,5710,319000,ELC
2022-11-23,5710,5710,5470,5560,131800,ELC
2022-11-24,5250,5640,5250,5640,65700,ELC
2022-11-25,5640,5860,5640,5860,114600,ELC
2022-11-28,6190,6260,6060,6260,259600,ELC
2022-11-29,6440,6670,6260,6660,342700,ELC
2022-11-30,6790,6790,6570,6790,165200,ELC
2022-12-01,6790,7140,6790,7110,257100,ELC
2022-12-02,6800,7460,6710,7460,153800,ELC
2022-12-05,7570,7570,7090,7290,317600,ELC
2022-12-06,7290,7290,6780,6780,217200,ELC
2022-12-07,6430,6780,6360,6610,280300,ELC
2022-12-08,6610,6790,6610,6790,146100,ELC
2022-12-09,6790,6880,6540,6880,58600,ELC
2022-12-12,6650,7140,6650,6890,66900,ELC
2022-12-13,6860,6890,6640,6860,53100,ELC
2022-12-14,6990,6990,6730,6860,88700,ELC
2022-12-15,6750,6890,6750,6770,95700,ELC
2022-12-16,6770,6860,6640,6640,155300,ELC
2022-12-19,6640,6910,6610,6610,74200,ELC
2022-12-20,6360,6790,6150,6150,160500,ELC
2022-12-21,6040,6210,6040,6120,264100,ELC
2022-12-22,6280,6540,6120,6540,210400,ELC
2022-12-23,6540,6810,6540,6790,185500,ELC
2022-12-26,6810,6810,6430,6430,101400,ELC
2022-12-27,6360,6790,6320,6570,123000,ELC
2022-12-27,6440,6660,6440,6640,107000,ELC
2022-12-28,6780,7110,6500,7110,225600,ELC
2022-12-29,7140,7360,7040,7180,159200,ELC
2022-12-30,7070,7290,6930,6930,71200,ELC
2023-01-03,7140,7320,6930,7320,207300,ELC
2023-01-04,7320,7360,7110,7250,114500,ELC
2023-01-05,7180,7750,7180,7710,408500,ELC
2023-01-06,7750,7890,7430,7710,195700,ELC
2023-01-09,7790,7820,7360,7360,95000,ELC
2023-01-10,7360,7500,7000,7500,174900,ELC
2023-01-11,7570,7640,7320,7500,220400,ELC
2023-01-12,7360,7570,7290,7570,158100,ELC
2023-01-13,7570,7570,7140,7360,194000,ELC
2023-01-16,7320,7320,7110,7210,119000,ELC
2023-01-17,7250,7570,7180,7570,199000,ELC
2023-01-18,7540,8070,7360,8070,490700,ELC
2023-01-19,8180,8500,7890,8500,716600,ELC
2023-01-27,8500,8500,8140,8360,410700,ELC
2023-01-30,8320,8790,8140,8750,547200,ELC
2023-01-31,8570,9140,8430,9140,543500,ELC
2023-02-01,9140,9140,8710,9040,584300,ELC
2023-02-02,8930,8930,8570,8860,245900,ELC
2023-02-03,8890,8890,8610,8860,176300,ELC
2023-02-06,8750,8930,8640,8930,216100,ELC
2023-02-07,8930,8930,8430,8750,306800,ELC
2023-02-08,8250,8790,8250,8790,431400,ELC
2023-02-09,8750,8820,8430,8790,246800,ELC
2023-02-10,8710,8750,8460,8750,212400,ELC
2023-02-13,8570,8570,8320,8430,112700,ELC
2023-02-14,8390,8430,8290,8390,105700,ELC
2023-02-15,8390,8680,8290,8540,109900,ELC
2023-02-16,8640,8640,8460,8640,80300,ELC
2023-02-17,8570,9140,8570,9000,615300,ELC
2023-02-20,9070,9360,8930,9360,496600,ELC
2023-02-21,9360,9360,9070,9210,442200,ELC
2023-02-22,9290,9290,8710,8860,360700,ELC
2023-02-23,8640,8890,8250,8750,402500,ELC
2023-02-24,8500,8710,8430,8430,127100,ELC
2023-02-27,8570,8570,8360,8360,272400,ELC
2023-02-28,8360,8790,8360,8790,349500,ELC
2023-03-01,8710,9180,8570,9140,369500,ELC
2023-03-02,9140,9140,8820,8860,208600,ELC
2023-03-03,8790,8930,8710,8790,89200,ELC
2023-03-06,8860,8860,8680,8790,104400,ELC
2023-03-07,8790,8930,8710,8930,155400,ELC
2023-03-08,8930,9040,8710,9040,220900,ELC
2023-03-09,9070,9210,9040,9140,503500,ELC
2023-03-10,9140,9210,9110,9210,613600,ELC
2023-03-13,9040,9210,9040,9180,364100,ELC
2023-03-14,9000,9180,8680,8680,215400,ELC
2023-03-15,8930,9180,8860,9180,233600,ELC
2023-03-16,9180,9210,8930,9140,170700,ELC
2023-03-17,9140,9180,9000,9070,183800,ELC
2023-03-20,9070,9110,8890,9000,233300,ELC
2023-03-21,9000,9070,8710,9040,206500,ELC
2023-03-22,9070,9070,9040,9040,6100,ELC
2023-03-23,8930,9000,8930,9000,10100,ELC
2023-03-24,9000,9070,8890,8930,54100,ELC
2023-03-27,9000,9000,8820,8820,50700,ELC
2023-03-28,9000,9000,8860,8890,85700,ELC
2023-03-29,8930,8930,8790,8820,34700,ELC
2023-03-30,8930,9430,8930,9390,944300,ELC
2023-03-31,9610,9820,9430,9710,348200,ELC
2023-04-03,9930,10000,9710,9860,401700,ELC
2023-04-04,9820,9930,9680,9790,273500,ELC
2023-04-05,9860,9890,9710,9790,207100,ELC
2023-04-06,10000,10000,9710,9710,424700,ELC
2023-04-07,9710,9820,9640,9680,65500,ELC
2023-04-10,10000,10210,9710,9710,567600,ELC
2023-04-11,9860,9860,9610,9790,137700,ELC
2023-04-12,9860,9860,9680,9790,190000,ELC
2023-04-13,9750,9750,9540,9570,147200,ELC
2023-04-14,9570,9640,9250,9290,337100,ELC
2023-04-17,9140,9390,9040,9070,314600,ELC
2023-04-18,9110,9210,9040,9140,104800,ELC
2023-04-19,9290,9290,9180,9180,263400,ELC
2023-04-20,9290,9860,9250,9460,225600,ELC
2023-04-21,9710,9710,9500,9640,229100,ELC
2023-04-24,9820,9820,9500,9500,131500,ELC
2023-04-25,9610,9610,9210,9210,209200,ELC
2023-04-26,9290,9360,9180,9210,141000,ELC
2023-04-27,9460,9500,9290,9360,217500,ELC
2023-04-28,9390,9540,9360,9430,274900,ELC
2023-05-04,9500,10070,9500,10070,499800,ELC
2023-05-05,10290,10360,9930,9930,456100,ELC
2023-05-08,10110,10710,10070,10070,477000,ELC
2023-05-09,10140,10210,9930,10000,209100,ELC
2023-05-10,10110,10210,9960,10040,274500,ELC
2023-05-11,10430,10540,10140,10140,323900,ELC
2023-05-12,10140,10140,9930,9930,183900,ELC
2023-05-15,10070,10140,9680,9680,519700,ELC
2023-05-16,9680,9750,9570,9610,302800,ELC
2023-05-17,9640,9930,9570,9860,227300,ELC
2023-05-18,9860,10180,9820,10000,326800,ELC
2023-05-19,10180,10210,9960,10040,206700,ELC
2023-05-22,10290,10290,9930,10140,196600,ELC
2023-05-23,10070,10110,9960,10000,245200,ELC
2023-05-24,10360,10360,10110,10110,528100,ELC
2023-05-25,10110,10110,9930,10040,275700,ELC
2023-05-26,10040,10110,9860,10000,244900,ELC
2023-05-29,10070,10320,9930,10110,243400,ELC
2023-05-30,10110,10290,9930,10000,253900,ELC
2023-05-31,9960,10000,9860,9860,527200,ELC
2023-06-01,9930,9930,9750,9860,187900,ELC
2023-06-02,9930,10000,9710,9890,325200,ELC
2023-06-05,10040,10040,9820,10000,585100,ELC
2023-06-06,9890,10040,9890,10000,229600,ELC
2023-06-07,10000,10040,9640,9640,929700,ELC
